PredictionString,image_id
0 0.19558559358119965 630.4544677734375 253.65545654296875 727.5482177734375 347.3070068359375 0 0.12124045938253403 479.0421142578125 590.2864990234375 540.7894287109375 674.5318603515625 0 0.11712390929460526 387.2124938964844 681.7311401367188 425.0871276855469 721.2205200195312 1 0.9997537732124329 561.6278686523438 104.23554992675781 758.9324340820312 366.24139404296875 1 0.16240805387496948 429.66253662109375 452.24066162109375 569.7489624023438 680.7947387695312 1 0.15832087397575378 387.5740051269531 682.9296264648438 423.2991638183594 719.4729614257812 1 0.12463419884443283 466.4895935058594 595.461181640625 572.8849487304688 685.7625732421875 5 0.9857289791107178 242.10931396484375 676.63330078125 299.45184326171875 750.3179931640625 5 0.5398656129837036 387.65960693359375 682.4649047851562 423.77105712890625 719.3351440429688 5 0.4122547507286072 337.4595642089844 617.3062133789062 460.3439025878906 734.4910278320312 5 0.3059786260128021 429.7232666015625 445.9132385253906 570.7013549804688 689.2010498046875 5 0.2463933676481247 333.3436279296875 639.3092651367188 411.8128662109375 725.0258178710938 5 0.17982329428195953 389.37841796875 618.82177734375 467.49346923828125 720.701416015625 5 0.17746640741825104 481.2024841308594 589.4765625 542.4672241210938 677.313232421875 5 0.14731720089912415 389.00048828125 625.2967529296875 427.4046630859375 723.2747802734375 5 0.1441594958305359 327.5534362792969 636.2764892578125 390.9653625488281 686.3153076171875 5 0.10968341678380966 339.3837585449219 671.8781127929688 431.6950988769531 725.3023071289062 5 0.1076989397406578 504.4066467285156 598.3167724609375 556.9910278320312 647.6494140625 5 0.10448140650987625 364.1737060546875 559.731689453125 443.12860107421875 621.0460205078125 7 0.9998971223831177 221.3659210205078 46.38853454589844 457.45965576171875 478.7154541015625 7 0.9998741149902344 449.3857421875 592.8370361328125 645.85986328125 875.6927490234375 7 0.9998599290847778 118.08943939208984 426.3094482421875 332.82373046875 711.1744384765625 7 0.9998323917388916 606.9052734375 519.0996704101562 953.686279296875 1024.0 7 0.9993933439254761 392.99114990234375 193.14768981933594 601.6347045898438 548.5135498046875 7 0.9988577365875244 623.5660400390625 329.7967529296875 879.9161376953125 619.023681640625 7 0.9969120025634766 261.9300537109375 442.92596435546875 430.4954833984375 617.9019165039062 7 0.9878154993057251 554.1064453125 343.4801330566406 710.390380859375 609.168701171875 7 0.5615366697311401 322.5174865722656 573.3782958984375 388.2360534667969 620.0220947265625 7 0.39594313502311707 330.4888610839844 637.0734252929688 428.7459411621094 727.8856811523438 7 0.26152390241622925 321.49700927734375 552.650634765625 442.20391845703125 633.021484375 7 0.23354284465312958 465.50006103515625 595.685546875 572.7958374023438 685.49951171875 7 0.12182823568582535 154.8839111328125 422.81536865234375 210.45123291015625 455.43780517578125 7 0.10998617857694626 332.8890686035156 592.647216796875 459.7922058105469 739.30810546875 ,test/0000.jpg
5 0.9982650876045227 131.07740783691406 0.0 495.7564697265625 285.2818908691406 5 0.997413694858551 344.86358642578125 244.43243408203125 758.2156372070312 693.2869262695312 6 0.9963575005531311 754.5355834960938 655.876953125 902.4031372070312 996.5386962890625 ,test/0001.jpg
0 0.991295576095581 879.8579711914062 464.49432373046875 1017.7963256835938 629.4942016601562 0 0.7075695991516113 84.2747802734375 277.1749267578125 424.84320068359375 576.0361938476562 0 0.6763948202133179 653.4112548828125 289.6938171386719 724.5902099609375 322.6876525878906 0 0.6505131721496582 676.8936767578125 231.46484375 763.7860107421875 323.35791015625 0 0.5511423945426941 110.3845443725586 379.348876953125 331.29388427734375 596.578857421875 0 0.32576653361320496 77.60809326171875 278.74859619140625 429.4916076660156 416.03765869140625 0 0.15568120777606964 770.5808715820312 397.0496826171875 1024.0 1019.483642578125 0 0.10381541401147842 370.693603515625 318.138916015625 1022.170654296875 410.4747314453125 1 0.9997125267982483 296.034912109375 307.5799255371094 1000.761962890625 742.0712890625 1 0.9914381504058838 769.1265258789062 399.5824890136719 1024.0 1024.0 1 0.9635199308395386 86.46844482421875 272.825927734375 406.0186767578125 604.9439086914062 1 0.945045530796051 657.772216796875 229.46176147460938 1010.39697265625 326.6293029785156 1 0.2990926206111908 966.452392578125 229.61129760742188 1023.8980712890625 250.30422973632812 1 0.23310072720050812 994.9598999023438 301.2504577636719 1022.3334350585938 407.4925842285156 1 0.17193645238876343 422.75372314453125 267.60009765625 640.4083862304688 332.86346435546875 4 0.6105654239654541 996.3444213867188 299.859375 1022.9887084960938 407.70556640625 4 0.10447271913290024 866.2216796875 246.96421813964844 915.5240478515625 326.1627502441406 ,test/0002.jpg
7 0.12033119052648544 145.63433837890625 269.5499267578125 931.5840454101562 823.280517578125 9 0.9617200493812561 144.60189819335938 271.9902038574219 917.0233154296875 818.425537109375 9 0.2022097110748291 0.0 278.2718200683594 441.17431640625 1024.0 9 0.17540952563285828 5.83575439453125 0.0 1024.0 442.8199462890625 ,test/0003.jpg
0 0.8201398253440857 455.08148193359375 404.1211242675781 656.3828735351562 539.96630859375 0 0.2569829523563385 424.70263671875 506.8665466308594 491.433837890625 575.2800903320312 0 0.12245330214500427 407.91595458984375 341.0759582519531 657.8963012695312 569.9769287109375 1 0.9995514750480652 199.1390380859375 262.3194580078125 866.279052734375 774.22802734375 7 0.35485851764678955 456.81878662109375 404.3816223144531 658.7582397460938 536.5479736328125 ,test/0004.jpg
2 0.9995536208152771 355.851318359375 230.8984375 773.7794189453125 710.962646484375 ,test/0005.jpg
0 0.9641667008399963 897.6334228515625 786.685546875 1024.0 920.2799072265625 0 0.5632907748222351 600.2594604492188 0.3493995666503906 701.1143188476562 83.84315490722656 0 0.37583014369010925 189.12451171875 580.5723876953125 306.15252685546875 877.034423828125 0 0.3288973271846771 0.9404716491699219 808.4895629882812 92.204833984375 942.0474243164062 0 0.18160144984722137 197.51315307617188 546.2924194335938 282.0072021484375 703.4713745117188 3 0.877842903137207 0.0 63.900115966796875 68.9089126586914 219.03756713867188 4 0.9914852976799011 418.48223876953125 11.089828491210938 661.5431518554688 279.6185302734375 5 0.993872880935669 360.97900390625 453.5263366699219 841.3743896484375 719.0997314453125 5 0.6845919489860535 74.6486587524414 375.2269287109375 225.610107421875 750.5986328125 5 0.3054589033126831 197.65855407714844 544.6178588867188 281.4905700683594 702.6875610351562 7 0.9982787370681763 275.0960693359375 11.961380004882812 404.76470947265625 173.42620849609375 9 0.11100992560386658 1.0841827392578125 810.168212890625 91.21780395507812 941.754150390625 ,test/0006.jpg
0 0.5075642466545105 0.0 493.0362243652344 371.9294738769531 1014.4208984375 0 0.4568069279193878 135.03134155273438 101.78729248046875 974.75830078125 792.6624755859375 1 0.9986069798469543 881.9019165039062 895.4259033203125 1015.1437377929688 1022.9971923828125 1 0.9717358946800232 123.89718627929688 103.7396240234375 957.5943603515625 885.7322387695312 1 0.34123140573501587 355.686767578125 890.2103271484375 598.7740478515625 1024.0 5 0.21234138309955597 0.0 849.8390502929688 26.05191421508789 1022.0901489257812 7 0.14090245962142944 0.0 838.4895629882812 26.766807556152344 1024.0 7 0.12008335441350937 162.38467407226562 107.30224609375 944.47216796875 808.8500366210938 9 0.6999078989028931 226.61935424804688 103.80728149414062 977.6453857421875 734.1632080078125 ,test/0007.jpg
0 0.7810139656066895 105.39179992675781 905.5695190429688 169.6352996826172 973.0591430664062 1 0.9549316763877869 646.3678588867188 635.4165649414062 719.4989624023438 762.8673706054688 1 0.8524748086929321 361.27728271484375 498.3110656738281 464.49884033203125 610.0961303710938 1 0.34862715005874634 106.03129577636719 906.4319458007812 169.10926818847656 972.5001831054688 1 0.346767395734787 148.0220184326172 571.315673828125 215.07606506347656 666.0982666015625 5 0.14772672951221466 536.1428833007812 422.32330322265625 722.2611694335938 604.5630493164062 6 0.9984672665596008 771.7825927734375 282.9230041503906 970.829345703125 618.88671875 6 0.21901941299438477 361.6101379394531 497.4287109375 460.5628967285156 609.8768310546875 7 0.9999754428863525 161.00111389160156 514.2069702148438 466.033447265625 963.6720581054688 7 0.9998838901519775 397.6531982421875 470.5090026855469 685.661865234375 871.978759765625 7 0.9998291730880737 6.1773681640625 613.9542236328125 180.07090759277344 878.19482421875 7 0.9984633922576904 0.7855377197265625 357.748046875 274.31695556640625 643.30322265625 7 0.9982067346572876 676.6500854492188 524.218505859375 785.8889770507812 701.3079833984375 7 0.9591331481933594 0.0 529.354736328125 45.399417877197266 692.5179443359375 7 0.9456009864807129 535.0057373046875 421.8182373046875 722.200927734375 609.500732421875 7 0.5531094670295715 357.73870849609375 500.7991027832031 469.90338134765625 721.6251220703125 7 0.511762797832489 222.83692932128906 492.22247314453125 282.3729248046875 545.6340942382812 7 0.1187698021531105 219.52159118652344 492.6476745605469 319.91912841796875 556.5146484375 ,test/0008.jpg
0 0.999855637550354 284.16497802734375 112.246337890625 666.2493896484375 973.9874267578125 ,test/0009.jpg
