PredictionString,image_id
0 0.1855948269367218 634.2575073242188 254.1919708251953 719.5314331054688 340.2892150878906 0 0.15602077543735504 479.0945739746094 590.581298828125 552.1201782226562 664.15185546875 1 0.9982172846794128 566.3360595703125 106.40779113769531 750.9349365234375 354.4078369140625 1 0.6625342965126038 240.7170867919922 676.6221923828125 299.6951904296875 749.066162109375 5 0.6738704442977905 463.949951171875 580.6026000976562 558.459228515625 682.4452514648438 5 0.49676716327667236 338.9522705078125 637.8734741210938 466.89849853515625 736.9393920898438 5 0.46659761667251587 328.11285400390625 630.1416015625 399.7471923828125 696.1153564453125 5 0.4167878031730652 240.91064453125 676.39111328125 300.549560546875 750.0687255859375 5 0.4133439064025879 438.81683349609375 514.7920532226562 564.7114868164062 688.9138793945312 5 0.4102974236011505 366.9090881347656 673.367431640625 464.1877746582031 734.0408935546875 5 0.2929167151451111 342.3042907714844 682.4022216796875 436.1443786621094 727.58837890625 5 0.21112987399101257 389.15216064453125 626.9453735351562 456.863525390625 725.1535034179688 5 0.20225095748901367 354.072021484375 566.1513061523438 432.82177734375 633.2044067382812 5 0.11401946097612381 401.6233825683594 650.9779663085938 466.6152648925781 738.4509887695312 5 0.102929025888443 471.3302001953125 574.059326171875 544.8139038085938 629.6280517578125 6 0.2563950717449188 427.1943359375 448.86962890625 573.2125854492188 592.8433837890625 7 0.9999524354934692 213.4444580078125 48.69050598144531 461.21954345703125 478.43572998046875 7 0.9998940229415894 115.34033966064453 422.4136657714844 332.1866760253906 704.854736328125 7 0.999887228012085 605.9105224609375 520.1693115234375 951.251220703125 1024.0 7 0.999373733997345 393.1074523925781 189.8057861328125 604.4150390625 551.7124633789062 7 0.998688280582428 447.7073669433594 587.6275634765625 649.3698120117188 874.6204833984375 7 0.9976449608802795 620.268798828125 319.8837890625 877.0230712890625 626.0775756835938 7 0.9774348735809326 267.9659729003906 441.3538818359375 430.2044372558594 614.1424560546875 7 0.732669472694397 550.1231689453125 342.34368896484375 719.36083984375 613.9972534179688 7 0.7217546105384827 534.0464477539062 183.55531311035156 581.0524291992188 258.17596435546875 7 0.35737502574920654 326.4977111816406 561.981689453125 445.3561706542969 629.517578125 7 0.14299814403057098 330.4307861328125 622.39453125 410.2464599609375 724.0155029296875 7 0.12752102315425873 325.285400390625 570.4217529296875 383.51776123046875 620.1048583984375 7 0.10299459099769592 325.33673095703125 555.2675170898438 449.22412109375 732.6030883789062 ,test/0000.jpg
5 0.99647057056427 341.43670654296875 242.92587280273438 754.2821655273438 688.481201171875 5 0.9919602274894714 130.7868194580078 0.0 494.3934326171875 305.015380859375 6 0.2966442108154297 747.637451171875 641.8856811523438 896.75439453125 995.4833374023438 ,test/0001.jpg
0 0.8194013833999634 377.1893310546875 318.2430725097656 1006.1873779296875 404.6438293457031 0 0.33738183975219727 878.5924072265625 475.46185302734375 984.1754150390625 628.7811889648438 0 0.32973286509513855 388.1033935546875 339.4587707519531 1016.665771484375 381.2752990722656 0 0.19408077001571655 232.45924377441406 273.8189392089844 338.2431335449219 550.803955078125 0 0.1824342906475067 311.23150634765625 276.5384521484375 1021.5452270507812 482.2264404296875 0 0.180084228515625 552.2161865234375 313.082275390625 988.833740234375 375.552490234375 0 0.17573508620262146 283.2336730957031 294.4137268066406 1022.6292724609375 380.5238342285156 0 0.11823177337646484 124.07703399658203 290.7606506347656 370.3356628417969 410.2574768066406 0 0.11479097604751587 253.42678833007812 281.0878601074219 296.8534240722656 447.6427917480469 0 0.10543464124202728 673.09326171875 266.5466613769531 1002.0711669921875 471.8511047363281 1 0.9987499713897705 279.44940185546875 305.250732421875 1023.7206420898438 748.2750244140625 1 0.9877617359161377 85.56903076171875 282.940185546875 347.2364501953125 604.4905395507812 1 0.9829777479171753 773.2609252929688 411.7056579589844 1023.5737915039062 1024.0 1 0.9811471700668335 669.28466796875 228.10899353027344 958.166259765625 325.02362060546875 1 0.8976604342460632 424.1030578613281 267.2328796386719 640.8566284179688 328.7129821777344 1 0.46013662219047546 676.0054321289062 229.14944458007812 820.5801391601562 321.9799499511719 1 0.174223855137825 78.92924499511719 272.9748840332031 425.533935546875 470.3718566894531 1 0.11515713483095169 992.984130859375 321.35968017578125 1023.8807373046875 409.3134765625 1 0.1138826534152031 653.6409301757812 227.8487091064453 1017.1549682617188 391.69049072265625 2 0.21959397196769714 677.72021484375 229.46168518066406 809.90673828125 321.9670715332031 4 0.11942963302135468 866.921875 256.7219543457031 913.8951416015625 325.9005432128906 ,test/0002.jpg
9 0.9964144229888916 127.12890625 260.434326171875 925.2025146484375 825.205322265625 ,test/0003.jpg
0 0.5711435675621033 448.2190246582031 402.30914306640625 662.3709106445312 547.4622192382812 1 0.9907440543174744 195.820556640625 258.4028625488281 868.2174072265625 776.178955078125 1 0.1889643669128418 435.7814025878906 397.88836669921875 658.8290405273438 558.61669921875 5 0.24557194113731384 456.0445556640625 400.7471008300781 660.9686279296875 538.9444580078125 7 0.2678978741168976 455.09759521484375 401.38360595703125 660.4281616210938 537.5301513671875 ,test/0004.jpg
2 0.9995962977409363 346.65655517578125 228.01673889160156 767.7759399414062 714.2380981445312 ,test/0005.jpg
0 0.6406047940254211 62.90245056152344 363.6620178222656 229.06092834472656 735.05419921875 0 0.4334101974964142 893.5011596679688 786.397705078125 1020.7534790039062 921.4705810546875 0 0.17095838487148285 600.271728515625 0.0703277587890625 704.3787841796875 83.46453857421875 1 0.12579698860645294 192.76138305664062 571.7095336914062 300.9911193847656 873.3530883789062 3 0.1321265995502472 2.2298660278320312 66.15601348876953 70.88580322265625 221.21224975585938 4 0.9841911792755127 415.2919616699219 16.638259887695312 645.7865600585938 270.9532470703125 5 0.9990540146827698 363.1528015136719 447.69122314453125 840.1075439453125 722.6036987304688 5 0.6386116147041321 63.09272003173828 360.4788818359375 229.08773803710938 737.1300048828125 5 0.35084715485572815 193.61178588867188 575.6351318359375 300.7564697265625 871.1717529296875 5 0.16079041361808777 0.8519248962402344 64.02222442626953 70.7879638671875 217.36624145507812 5 0.14235487580299377 441.5982971191406 995.710693359375 552.04833984375 1024.0 6 0.17666561901569366 194.2948455810547 584.7460327148438 300.25360107421875 869.2240600585938 6 0.1622260957956314 1.3327865600585938 808.879150390625 90.29756164550781 939.1607666015625 7 0.9247575402259827 278.24713134765625 8.654693603515625 407.995849609375 170.12924194335938 7 0.14265631139278412 192.66253662109375 577.5086059570312 301.8309326171875 869.2162475585938 ,test/0006.jpg
0 0.5068269968032837 113.8585205078125 39.972747802734375 964.2431640625 897.5701904296875 1 0.9745921492576599 883.1942749023438 891.4573974609375 1007.8212280273438 1023.50048828125 1 0.8975372910499573 349.08636474609375 886.17333984375 618.22412109375 1024.0 1 0.8411279916763306 127.58975219726562 88.11114501953125 917.4930419921875 906.517578125 1 0.7098188400268555 210.69671630859375 891.4295043945312 370.47430419921875 1024.0 1 0.14743229746818542 146.03567504882812 711.8963623046875 843.608154296875 1024.0 5 0.5825907588005066 1.3855304718017578 861.6890258789062 24.981008529663086 1023.9075317382812 9 0.9538617134094238 184.32498168945312 63.306488037109375 944.4849853515625 762.49169921875 9 0.9196505546569824 699.795166015625 154.68603515625 995.93994140625 580.6362915039062 9 0.2883302569389343 426.8737487792969 100.36294555664062 983.016357421875 617.7794189453125 9 0.2108403742313385 483.9990234375 456.9715576171875 901.6009521484375 736.5372314453125 ,test/0007.jpg
0 0.9245937466621399 106.34375 905.7947998046875 170.61239624023438 970.909423828125 1 0.9983127117156982 647.4025268554688 635.698486328125 721.3385620117188 760.686767578125 1 0.18067221343517303 150.90322875976562 577.6167602539062 196.26251220703125 659.0087280273438 1 0.10975156724452972 107.06858825683594 907.1741333007812 170.1469268798828 970.4241333007812 5 0.14748655259609222 148.65794372558594 570.9142456054688 197.23207092285156 647.6691284179688 6 0.9625358581542969 767.9674072265625 280.38507080078125 976.5423583984375 611.8436889648438 7 0.9999514818191528 153.7222137451172 520.39892578125 466.359130859375 958.197265625 7 0.9998016953468323 4.193817138671875 616.4545288085938 177.7665252685547 879.4660034179688 7 0.9994280934333801 397.59661865234375 455.851318359375 687.1596069335938 875.6004638671875 7 0.9990473389625549 1.9671783447265625 360.4309997558594 276.14324951171875 633.5023193359375 7 0.9781355857849121 527.38232421875 422.48333740234375 804.3262939453125 694.0283813476562 7 0.8658403158187866 0.5974292755126953 535.6504516601562 46.22913360595703 687.0288696289062 7 0.8115363717079163 360.79803466796875 495.829833984375 463.15325927734375 687.5567626953125 7 0.788574755191803 536.3783569335938 424.68426513671875 730.9843139648438 615.8397827148438 7 0.7342900633811951 224.9808807373047 490.540771484375 321.72125244140625 554.50634765625 7 0.4186837375164032 359.8494873046875 498.2381896972656 451.00030517578125 606.575439453125 7 0.28339895606040955 658.7095947265625 443.54522705078125 806.7626953125 705.7671508789062 ,test/0008.jpg
0 0.9994718432426453 284.1441955566406 105.748046875 659.0411376953125 973.4388427734375 ,test/0009.jpg
