PredictionString,image_id
0 0.3342359960079193 384.8992004394531 682.3248291015625 424.6907043457031 723.1575927734375 0 0.28705665469169617 484.7172546386719 583.2916870117188 547.98193359375 658.7905883789062 0 0.10386224836111069 342.12841796875 679.830322265625 433.2755126953125 724.136962890625 0 0.1036348044872284 390.660400390625 625.6939697265625 433.69561767578125 723.7911376953125 1 0.9995495676994324 566.45703125 104.41677856445312 759.192626953125 365.9793701171875 1 0.33976465463638306 661.315185546875 305.0388488769531 775.796142578125 348.6811218261719 1 0.10220995545387268 357.90869140625 681.3563842773438 428.14837646484375 726.1016235351562 5 0.9932791590690613 242.62838745117188 678.6370849609375 299.1250305175781 749.2474365234375 5 0.5048252940177917 330.3188171386719 635.7957763671875 400.4068908691406 705.855224609375 5 0.4202093780040741 389.61468505859375 623.293701171875 443.91748046875 724.7984619140625 5 0.31392788887023926 404.7454528808594 613.3399047851562 444.2655334472656 697.3850708007812 5 0.26727887988090515 333.21221923828125 604.8561401367188 416.5164794921875 723.2396850585938 5 0.2480185180902481 381.4413146972656 681.7172241210938 427.6358947753906 723.3390502929688 5 0.24390843510627747 358.0242004394531 625.7863159179688 460.3415832519531 732.0962524414062 5 0.23879748582839966 328.93353271484375 640.4357299804688 368.3614501953125 682.6002807617188 5 0.11842388659715652 414.9056396484375 619.3610229492188 468.15130615234375 695.7576293945312 5 0.10881295800209045 380.6445617675781 670.421142578125 465.6412658691406 729.01611328125 6 0.31225115060806274 430.2197265625 456.35943603515625 568.565673828125 673.6558227539062 7 0.9998975992202759 223.44161987304688 48.48933410644531 456.8349304199219 480.539794921875 7 0.9998371601104736 118.55670166015625 421.9037780761719 330.77984619140625 719.87841796875 7 0.9997493624687195 605.29052734375 518.3728637695312 951.8221435546875 1023.7034301757812 7 0.9993206262588501 449.1672058105469 594.515380859375 641.2014770507812 872.9891357421875 7 0.9990923404693604 637.6026000976562 327.9466857910156 872.8174438476562 617.626220703125 7 0.9990100860595703 393.89910888671875 191.87588500976562 600.807861328125 542.4332275390625 7 0.9964428544044495 560.8658447265625 342.1005554199219 708.5184326171875 602.3443603515625 7 0.7190996408462524 261.63287353515625 427.7401428222656 427.1474609375 593.653076171875 7 0.32375165820121765 333.593017578125 616.4540405273438 455.3795166015625 730.6112670898438 7 0.266503244638443 539.401611328125 182.18447875976562 578.4705810546875 240.83035278320312 7 0.22443276643753052 327.8203430175781 572.5121459960938 385.3272399902344 620.3778686523438 7 0.13142526149749756 334.6969299316406 633.5145874023438 404.9183654785156 723.3024291992188 7 0.12122100591659546 341.3434753417969 679.3995361328125 436.1935119628906 726.4573974609375 7 0.10276112705469131 156.95384216308594 427.7308654785156 205.80641174316406 453.1192932128906 ,test/0000.jpg
3 0.10208525508642197 344.227294921875 247.97866821289062 750.37060546875 699.774169921875 4 0.9238511323928833 344.1793212890625 248.7149658203125 755.630859375 698.4158935546875 5 0.970069944858551 132.49111938476562 0.0 493.8012390136719 297.7559509277344 5 0.3017493784427643 343.90350341796875 244.6420135498047 755.2483520507812 696.5869140625 7 0.10914099961519241 131.58360290527344 0.0 495.81146240234375 296.5293273925781 ,test/0001.jpg
0 0.8226248025894165 874.1370239257812 467.689208984375 1010.2520141601562 637.0087890625 0 0.8115814328193665 106.28352355957031 277.4650573730469 428.397705078125 402.3157043457031 0 0.7981197237968445 97.81413269042969 287.0630798339844 398.1568603515625 506.8937072753906 0 0.7660225033760071 114.4743423461914 315.7265625 290.1391906738281 602.063720703125 0 0.6752480864524841 255.12615966796875 281.1484375 312.91693115234375 426.5955810546875 0 0.6179189682006836 93.29554748535156 327.0284423828125 318.92938232421875 475.61749267578125 0 0.3149232864379883 876.2846069335938 239.4843292236328 914.1004028320312 271.9285583496094 0 0.2680858075618744 768.6990966796875 421.0733337402344 1022.5908203125 1024.0 0 0.19266526401042938 226.1099090576172 281.43048095703125 326.63555908203125 465.3543701171875 0 0.15693488717079163 224.60604858398438 431.515625 324.8543395996094 592.4671630859375 0 0.14677348732948303 337.84051513671875 320.4432373046875 1015.4611206054688 375.71710205078125 0 0.10697989165782928 657.5421752929688 288.79510498046875 722.8732299804688 321.73175048828125 0 0.105745330452919 91.2901840209961 281.4190368652344 269.51507568359375 401.1480407714844 1 0.9990480542182922 292.3244323730469 307.0664367675781 1016.9219970703125 754.2498779296875 1 0.9973159432411194 770.1921997070312 422.16461181640625 1024.0 1024.0 1 0.9790591597557068 662.9951171875 227.3015594482422 1021.96630859375 330.1993408203125 1 0.8460906147956848 92.86896514892578 281.4505615234375 346.6409912109375 605.3082885742188 1 0.7082027792930603 994.726318359375 299.66839599609375 1024.0 410.1702880859375 1 0.5770692825317383 675.4234008789062 226.29701232910156 838.4061889648438 323.6807556152344 1 0.538982093334198 424.754150390625 270.3077697753906 637.0780029296875 326.6475524902344 1 0.33622175455093384 984.0900268554688 321.8860778808594 1023.5819702148438 381.7872619628906 1 0.2668725252151489 1004.3071899414062 305.0864562988281 1023.9921264648438 333.6825866699219 1 0.20513983070850372 333.707763671875 310.947021484375 1024.0 389.223388671875 1 0.143203005194664 991.0789184570312 230.3887939453125 1022.7985229492188 399.2706298828125 1 0.13874123990535736 110.82901763916016 373.0217590332031 262.98876953125 604.1658935546875 1 0.13712994754314423 225.47470092773438 415.3476867675781 324.3963317871094 593.7452392578125 3 0.13670533895492554 876.9917602539062 239.7314453125 914.3024291992188 271.960693359375 4 0.1464315503835678 863.4986572265625 255.66856384277344 914.8980712890625 327.31964111328125 ,test/0002.jpg
9 0.9969766139984131 138.32095336914062 256.1948547363281 923.8680419921875 817.8721923828125 9 0.8478361368179321 37.3773193359375 28.249343872070312 1020.658447265625 421.0816650390625 9 0.27189892530441284 87.46429443359375 725.8223876953125 1021.2850952148438 1019.0167236328125 9 0.11792599409818649 243.87353515625 778.9338989257812 1005.96533203125 957.3449096679688 ,test/0003.jpg
0 0.1569526493549347 401.64697265625 350.1568908691406 670.1092529296875 581.205078125 0 0.11111342906951904 445.9920654296875 406.8802185058594 656.4932861328125 551.03955078125 1 0.9951378703117371 196.96463012695312 262.77008056640625 862.7774658203125 775.3646850585938 1 0.6514468789100647 401.38330078125 352.1288757324219 665.99609375 585.7608642578125 1 0.18425077199935913 333.0472412109375 263.4156494140625 662.1251220703125 685.3713989257812 5 0.11880005151033401 454.54058837890625 407.78106689453125 657.5343627929688 542.7942504882812 7 0.6100282073020935 449.92578125 406.5923156738281 660.4595947265625 543.099853515625 ,test/0004.jpg
2 0.9997518658638 354.08319091796875 226.39231872558594 772.3139038085938 716.5934448242188 ,test/0005.jpg
0 0.9490823745727539 897.9968872070312 785.9511108398438 1024.0 919.0563354492188 0 0.930692732334137 600.4880981445312 0.7454185485839844 700.6563110351562 83.33740234375 0 0.8679983019828796 0.06487274169921875 807.73095703125 92.06741333007812 941.219482421875 0 0.6035696864128113 205.91131591796875 549.127197265625 280.2133483886719 707.3553466796875 3 0.24688997864723206 3.755401611328125 62.45787811279297 68.88092803955078 222.73150634765625 4 0.9970337152481079 423.07244873046875 13.342422485351562 682.1184692382812 280.4517822265625 5 0.9986429810523987 355.194580078125 451.66015625 840.6124267578125 721.159912109375 5 0.1202792227268219 3.546039581298828 61.35917663574219 68.79695129394531 220.7515106201172 7 0.993669331073761 271.53076171875 9.807662963867188 407.33978271484375 174.7604217529297 7 0.19672779738903046 3.4867095947265625 59.90765380859375 69.43135070800781 219.64065551757812 ,test/0006.jpg
0 0.4020506739616394 73.66311645507812 40.257720947265625 1020.4541015625 962.2333984375 0 0.10169731080532074 337.87872314453125 74.18963623046875 882.3932495117188 173.03143310546875 1 0.994597315788269 882.0772094726562 891.735595703125 1008.1336059570312 1021.83349609375 1 0.972733199596405 196.24337768554688 882.9534912109375 619.287353515625 1024.0 1 0.8243685364723206 120.66976928710938 95.2279052734375 964.329345703125 900.7975463867188 5 0.5287530422210693 0.0 856.6778564453125 25.045921325683594 1020.5047607421875 7 0.12351343035697937 0.4408578872680664 859.008544921875 25.379451751708984 1014.7486572265625 9 0.8829820156097412 243.881103515625 100.481689453125 924.3941650390625 759.1115112304688 ,test/0007.jpg
0 0.9122329950332642 108.84677124023438 907.5736083984375 170.8038330078125 971.70458984375 1 0.9833927750587463 645.4073486328125 634.7119750976562 721.05078125 759.2634887695312 1 0.3322256803512573 151.95480346679688 571.5737915039062 206.0760498046875 654.9649047851562 1 0.25269463658332825 108.2119369506836 908.5582885742188 170.61907958984375 972.2642211914062 6 0.9989961981773376 771.253173828125 285.200927734375 975.0040283203125 619.6522216796875 7 0.9999730587005615 163.1737518310547 522.6227416992188 464.2091064453125 961.3718872070312 7 0.9997895359992981 405.756591796875 454.59747314453125 687.28173828125 876.8081665039062 7 0.9997760653495789 2.3792266845703125 616.453125 179.6724395751953 880.448486328125 7 0.9983934760093689 0.0 360.887939453125 281.27777099609375 632.8090209960938 7 0.9899339079856873 678.7415161132812 520.8549194335938 792.3549194335938 695.0945434570312 7 0.9357524514198303 356.005126953125 494.450927734375 468.98101806640625 680.4276123046875 7 0.9213411211967468 496.06744384765625 426.2540283203125 804.2160034179688 696.8377685546875 7 0.8396349549293518 217.67286682128906 493.9252014160156 327.5657043457031 563.7854614257812 7 0.7507668733596802 1.2272987365722656 532.3176879882812 34.521095275878906 692.2869262695312 7 0.4969605505466461 645.9561157226562 453.4681091308594 810.1119995117188 703.6314086914062 7 0.18800978362560272 141.5780487060547 500.65972900390625 338.033447265625 634.4183959960938 ,test/0008.jpg
0 0.9998377561569214 296.969482421875 116.88162231445312 661.9020385742188 976.5228271484375 ,test/0009.jpg
